row_id,context_id,formulation_id,food_matrix,cheese_category,matrix_ph,matrix_water_activity,matrix_moisture_pct,matrix_fat_pct,matrix_protein_pct,matrix_salt_pct,matrix_ripening_days,pasteurization_applied,storage_temperature_c,packaging_type,headspace_oxygen_pct,headspace_co2_pct,headspace_n2_pct,indicator_group,indicator_type,indicator_threshold,indicator_unit,initial_indicator_value,is_control,treatment_type,application_method,ingredient_count,primary_ingredient_name,primary_ingredient_family,primary_concentration,primary_concentration_unit,shelf_life_days,data_origin,training_weight,quality_flag,source_rule_id,base_cheese_name,physical_form,physical_form_source,physical_form_confidence,endpoint_role,is_pathogen_indicator,canonical_indicator_unit,canonical_concentration_value,canonical_concentration_unit,split_group,shelf_life_days_v4_original,target_recalibration_factor,target_recalibration_note,model_task
V4ROW_014874,CTX_02975,FORM_02975_T3,fresh mozzarella,soft,5.53,0.9914,58.1,17.49,20.72,1.19,1.9,1,2.9,map_75co2_25n2,0,75,25,microbiological,yeasts_molds,5,log CFU/g,1.77,0,single_preservative,edible_coating,1,clove essential oil,essential_oil,0.0509,%,15,synthetic_literature_constrained,0.35,passed_rules,RULE_ESSENTIAL_OIL,fresh mozzarella,fresh_ball,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,0.0509,% w/w,CTX_02975,15.0,1.0,unchanged_v4,general_shelf_life
V4ROW_014875,CTX_02975,FORM_02975_T4,fresh mozzarella,soft,5.53,0.9914,58.1,17.49,20.72,1.19,1.9,1,2.9,map_75co2_25n2,0,75,25,microbiological,yeasts_molds,5,log CFU/g,1.77,0,single_preservative,surface_dip,1,natamycin,antifungal,12.0221,ppm,18.84,synthetic_literature_constrained,0.35,passed_rules,RULE_ANTIFUNGAL,fresh mozzarella,fresh_ball,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,12.0221,mg/kg,CTX_02975,18.84,1.0,unchanged_v4,general_shelf_life
V4ROW_014881,CTX_02977,FORM_02977_C,brie,soft,6.353,0.9521,52.1191,25.338,19.5376,2.0053,22.7,1,5.7,paper_wax_wrap,20.9,0.04,79.06,microbiological,listeria_monocytogenes,2,log CFU/g,-0.16,1,none,none,0,none,none,0,none,19.41,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,brie,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,0.0,none,CTX_02977,19.41,1.0,unchanged_v4,safety_endpoint
V4ROW_014882,CTX_02977,FORM_02977_T1,brie,soft,6.353,0.9521,52.1191,25.338,19.5376,2.0053,22.7,1,5.7,paper_wax_wrap,20.9,0.04,79.06,microbiological,listeria_monocytogenes,2,log CFU/g,-0.16,0,single_preservative,active_film,1,oregano essential oil,essential_oil,0.2453,%,28.75,synthetic_literature_constrained,0.35,passed_rules,RULE_ESSENTIAL_OIL,brie,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,0.2453,% w/w,CTX_02977,28.75,1.0,unchanged_v4,safety_endpoint
V4ROW_014883,CTX_02977,FORM_02977_T2,brie,soft,6.353,0.9521,52.1191,25.338,19.5376,2.0053,22.7,1,5.7,paper_wax_wrap,20.9,0.04,79.06,microbiological,listeria_monocytogenes,2,log CFU/g,-0.16,0,single_preservative,surface_dip,1,sodium lactate,organic_acid_salt,0.5343,%,21.34,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID_SALT,brie,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,0.5343,% w/w,CTX_02977,21.34,1.0,unchanged_v4,safety_endpoint
V4ROW_014884,CTX_02977,FORM_02977_T3,brie,soft,6.353,0.9521,52.1191,25.338,19.5376,2.0053,22.7,1,5.7,paper_wax_wrap,20.9,0.04,79.06,microbiological,listeria_monocytogenes,2,log CFU/g,-0.16,0,single_preservative,edible_coating,1,carvacrol,phenolic_compound,0.017,%,21.07,synthetic_literature_constrained,0.35,passed_rules,RULE_PHENOLIC_COMPOUND,brie,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,0.017,% w/w,CTX_02977,21.07,1.0,unchanged_v4,safety_endpoint
V4ROW_014885,CTX_02977,FORM_02977_T4,brie,soft,6.353,0.9521,52.1191,25.338,19.5376,2.0053,22.7,1,5.7,paper_wax_wrap,20.9,0.04,79.06,microbiological,listeria_monocytogenes,2,log CFU/g,-0.16,0,single_preservative,edible_coating,1,thyme essential oil,essential_oil,0.1839,%,30.09,synthetic_literature_constrained,0.35,passed_rules,RULE_ESSENTIAL_OIL,brie,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,0.1839,% w/w,CTX_02977,30.09,1.0,unchanged_v4,safety_endpoint
V4ROW_014886,CTX_02978,FORM_02978_C,burrata,soft,5.888,0.993,65.9752,20.9938,11.2593,0.7717,0.2,1,3.9,vacuum,0,0,0,microbiological,total_viable_count,6,log CFU/g,2.45,1,none,none,0,none,none,0,none,4.26,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,burrata,fresh_ball,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,0.0,none,CTX_02978,4.26,1.0,unchanged_v4,general_shelf_life
V4ROW_014887,CTX_02978,FORM_02978_T1,burrata,soft,5.888,0.993,65.9752,20.9938,11.2593,0.7717,0.2,1,3.9,vacuum,0,0,0,microbiological,total_viable_count,6,log CFU/g,2.45,0,single_preservative,edible_coating,1,citric acid,organic_acid,0.4526,%,5.54,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID,burrata,fresh_ball,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,0.4526,% w/w,CTX_02978,5.54,1.0,unchanged_v4,general_shelf_life
V4ROW_014888,CTX_02978,FORM_02978_T2,burrata,soft,5.888,0.993,65.9752,20.9938,11.2593,0.7717,0.2,1,3.9,vacuum,0,0,0,microbiological,total_viable_count,6,log CFU/g,2.45,0,single_preservative,in_milk,1,sodium lactate,organic_acid_salt,1.3829,%,5.77,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID_SALT,burrata,fresh_ball,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,1.3829,% w/w,CTX_02978,5.77,1.0,unchanged_v4,general_shelf_life
V4ROW_014889,CTX_02978,FORM_02978_T3,burrata,soft,5.888,0.993,65.9752,20.9938,11.2593,0.7717,0.2,1,3.9,vacuum,0,0,0,microbiological,total_viable_count,6,log CFU/g,2.45,0,single_preservative,edible_coating,1,grape seed extract,plant_extract,0.1193,%,4.88,synthetic_literature_constrained,0.35,passed_rules,RULE_PLANT_EXTRACT,burrata,fresh_ball,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,0.1193,% w/w,CTX_02978,4.88,1.0,unchanged_v4,general_shelf_life
V4ROW_014890,CTX_02978,FORM_02978_T4,burrata,soft,5.888,0.993,65.9752,20.9938,11.2593,0.7717,0.2,1,3.9,vacuum,0,0,0,microbiological,total_viable_count,6,log CFU/g,2.45,0,single_preservative,culture_inoculation,1,protective lactobacillus culture,protective_culture,5.8312,log CFU/g,5.18,synthetic_literature_constrained,0.35,passed_rules,RULE_PROTECTIVE_CULTURE,burrata,fresh_ball,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,5.8312,log CFU/g,CTX_02978,5.18,1.0,unchanged_v4,general_shelf_life
V4ROW_014891,CTX_02979,FORM_02979_C,roquefort,soft,4.828,0.9444,42.9013,32.8334,19.2161,4.0492,91.7,1,7.9,vacuum,0,0,0,microbiological,listeria_monocytogenes,2,log CFU/g,-0.19,1,none,none,0,none,none,0,none,82.91,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,roquefort,whole_wheel,inferred_typical,0.85,safety_pathogen,1,log CFU/g,0.0,none,CTX_02979,82.91,1.0,unchanged_v4,safety_endpoint
V4ROW_014892,CTX_02979,FORM_02979_T1,roquefort,soft,4.828,0.9444,42.9013,32.8334,19.2161,4.0492,91.7,1,7.9,vacuum,0,0,0,microbiological,listeria_monocytogenes,2,log CFU/g,-0.19,0,single_preservative,active_film,1,lemon extract,plant_extract,720.399,ppm,102.65,synthetic_literature_constrained,0.35,passed_rules,RULE_PLANT_EXTRACT,roquefort,whole_wheel,inferred_typical,0.85,safety_pathogen,1,log CFU/g,720.399,mg/kg,CTX_02979,102.65,1.0,unchanged_v4,safety_endpoint
V4ROW_014893,CTX_02979,FORM_02979_T2,roquefort,soft,4.828,0.9444,42.9013,32.8334,19.2161,4.0492,91.7,1,7.9,vacuum,0,0,0,microbiological,listeria_monocytogenes,2,log CFU/g,-0.19,0,single_preservative,surface_dip,1,chitosan,biopolymer,0.0846,%,93.72,synthetic_literature_constrained,0.35,passed_rules,RULE_BIOPOLYMER,roquefort,whole_wheel,inferred_typical,0.85,safety_pathogen,1,log CFU/g,0.0846,% w/w,CTX_02979,93.72,1.0,unchanged_v4,safety_endpoint
V4ROW_014894,CTX_02979,FORM_02979_T3,roquefort,soft,4.828,0.9444,42.9013,32.8334,19.2161,4.0492,91.7,1,7.9,vacuum,0,0,0,microbiological,listeria_monocytogenes,2,log CFU/g,-0.19,0,single_preservative,edible_coating,1,green tea extract,plant_extract,0.3465,%,96.36,synthetic_literature_constrained,0.35,passed_rules,RULE_PLANT_EXTRACT,roquefort,whole_wheel,inferred_typical,0.85,safety_pathogen,1,log CFU/g,0.3465,% w/w,CTX_02979,96.36,1.0,unchanged_v4,safety_endpoint
V4ROW_014895,CTX_02979,FORM_02979_T4,roquefort,soft,4.828,0.9444,42.9013,32.8334,19.2161,4.0492,91.7,1,7.9,vacuum,0,0,0,microbiological,listeria_monocytogenes,2,log CFU/g,-0.19,0,single_preservative,in_milk,1,sodium lactate,organic_acid_salt,1.9961,%,111.04,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID_SALT,roquefort,whole_wheel,inferred_typical,0.85,safety_pathogen,1,log CFU/g,1.9961,% w/w,CTX_02979,111.04,1.0,unchanged_v4,safety_endpoint
V4ROW_014896,CTX_02980,FORM_02980_C,cottage cheese,soft,4.495,0.9741,75.89,3.1,12.65,1.01,0.2,1,7,map_30co2_70n2,0,30,70,microbiological,coliforms,4.5,log CFU/g,2.24,1,none,none,0,none,none,0,none,11.97,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,cottage cheese,curd,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,0.0,none,CTX_02980,11.97,1.0,unchanged_v4,general_shelf_life
V4ROW_014897,CTX_02980,FORM_02980_T1,cottage cheese,soft,4.495,0.9741,75.89,3.1,12.65,1.01,0.2,1,7,map_30co2_70n2,0,30,70,microbiological,coliforms,4.5,log CFU/g,2.24,0,single_preservative,in_milk,1,sodium lactate,organic_acid_salt,2.9346,%,14.81,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID_SALT,cottage cheese,curd,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,2.9346,% w/w,CTX_02980,14.81,1.0,unchanged_v4,general_shelf_life
V4ROW_014898,CTX_02980,FORM_02980_T2,cottage cheese,soft,4.495,0.9741,75.89,3.1,12.65,1.01,0.2,1,7,map_30co2_70n2,0,30,70,microbiological,coliforms,4.5,log CFU/g,2.24,0,single_preservative,surface_spray,1,natamycin,antifungal,13.9054,ppm,12.96,synthetic_literature_constrained,0.35,passed_rules,RULE_ANTIFUNGAL,cottage cheese,curd,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,13.9054,mg/kg,CTX_02980,12.96,1.0,unchanged_v4,general_shelf_life
V4ROW_014899,CTX_02980,FORM_02980_T3,cottage cheese,soft,4.495,0.9741,75.89,3.1,12.65,1.01,0.2,1,7,map_30co2_70n2,0,30,70,microbiological,coliforms,4.5,log CFU/g,2.24,0,single_preservative,active_film,1,green tea extract,plant_extract,0.4677,%,13.42,synthetic_literature_constrained,0.35,passed_rules,RULE_PLANT_EXTRACT,cottage cheese,curd,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,0.4677,% w/w,CTX_02980,13.42,1.0,unchanged_v4,general_shelf_life
V4ROW_014900,CTX_02980,FORM_02980_T4,cottage cheese,soft,4.495,0.9741,75.89,3.1,12.65,1.01,0.2,1,7,map_30co2_70n2,0,30,70,microbiological,coliforms,4.5,log CFU/g,2.24,0,single_preservative,surface_spray,1,lemon extract,plant_extract,1465.6767,ppm,19.34,synthetic_literature_constrained,0.35,passed_rules,RULE_PLANT_EXTRACT,cottage cheese,curd,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,1465.6767,mg/kg,CTX_02980,19.34,1.0,unchanged_v4,general_shelf_life
V4ROW_014901,CTX_02981,FORM_02981_C,domiati,soft,5.278,0.9432,54.0985,21.1984,18.3455,5.3576,75.1,1,7.4,sealed_high_barrier,20.9,0.04,79.06,sensory,sensory_acceptability,5,score/9,8.43,1,none,none,0,none,none,0,none,68.61,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,domiati,brined_block,inferred_typical,0.9,sensory_quality,0,score/9,0.0,none,CTX_02981,68.61,1.0,unchanged_v4,general_shelf_life
V4ROW_014902,CTX_02981,FORM_02981_T1,domiati,soft,5.278,0.9432,54.0985,21.1984,18.3455,5.3576,75.1,1,7.4,sealed_high_barrier,20.9,0.04,79.06,sensory,sensory_acceptability,5,score/9,8.43,0,single_preservative,active_film,1,lemon extract,plant_extract,515.1621,ppm,74.51,synthetic_literature_constrained,0.35,passed_rules,RULE_PLANT_EXTRACT,domiati,brined_block,inferred_typical,0.9,sensory_quality,0,score/9,515.1621,mg/kg,CTX_02981,74.51,1.0,unchanged_v4,general_shelf_life
V4ROW_014903,CTX_02981,FORM_02981_T2,domiati,soft,5.278,0.9432,54.0985,21.1984,18.3455,5.3576,75.1,1,7.4,sealed_high_barrier,20.9,0.04,79.06,sensory,sensory_acceptability,5,score/9,8.43,0,single_preservative,surface_dip,1,potassium sorbate,organic_acid_salt,0.0597,%,75.78,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID_SALT,domiati,brined_block,inferred_typical,0.9,sensory_quality,0,score/9,0.0597,% w/w,CTX_02981,75.78,1.0,unchanged_v4,general_shelf_life
V4ROW_014904,CTX_02981,FORM_02981_T3,domiati,soft,5.278,0.9432,54.0985,21.1984,18.3455,5.3576,75.1,1,7.4,sealed_high_barrier,20.9,0.04,79.06,sensory,sensory_acceptability,5,score/9,8.43,0,single_preservative,surface_dip,1,sodium lactate,organic_acid_salt,0.7403,%,85.48,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID_SALT,domiati,brined_block,inferred_typical,0.9,sensory_quality,0,score/9,0.7403,% w/w,CTX_02981,85.48,1.0,unchanged_v4,general_shelf_life
V4ROW_014905,CTX_02981,FORM_02981_T4,domiati,soft,5.278,0.9432,54.0985,21.1984,18.3455,5.3576,75.1,1,7.4,sealed_high_barrier,20.9,0.04,79.06,sensory,sensory_acceptability,5,score/9,8.43,0,single_preservative,culture_inoculation,1,protective lactobacillus culture,protective_culture,7.4599,log CFU/g,87.14,synthetic_literature_constrained,0.35,passed_rules,RULE_PROTECTIVE_CULTURE,domiati,brined_block,inferred_typical,0.9,sensory_quality,0,score/9,7.4599,log CFU/g,CTX_02981,87.14,1.0,unchanged_v4,general_shelf_life
V4ROW_014906,CTX_02982,FORM_02982_C,feta,soft,4.409,0.9511,55.91,21.45,18.36,3.18,59.2,1,2.4,sealed_high_barrier,20.9,0.04,79.06,sensory,sensory_acceptability,5,score/9,8.63,1,none,none,0,none,none,0,none,52.315,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_CONTROL_CONTEXT,feta,brined_block,inferred_typical,0.9,sensory_quality,0,score/9,0.0,none,CTX_02982,52.315,1.0,unchanged_v4,general_shelf_life
V4ROW_014907,CTX_02982,FORM_02982_T1,feta,soft,4.409,0.9511,55.91,21.45,18.36,3.18,59.2,1,2.4,sealed_high_barrier,20.9,0.04,79.06,sensory,sensory_acceptability,5,score/9,8.63,0,single_preservative,surface_spray,1,potassium sorbate,organic_acid_salt,0.8984,%,81.089,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_ORGANIC_ACID_SALT,feta,brined_block,inferred_typical,0.9,sensory_quality,0,score/9,0.8984,% w/w,CTX_02982,81.089,1.0,unchanged_v4,general_shelf_life
V4ROW_014908,CTX_02982,FORM_02982_T2,feta,soft,4.409,0.9511,55.91,21.45,18.36,3.18,59.2,1,2.4,sealed_high_barrier,20.9,0.04,79.06,sensory,sensory_acceptability,5,score/9,8.63,0,single_preservative,surface_spray,1,nisin,bacteriocin,473.6063,IU/g,70.386,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_BACTERIOCIN,feta,brined_block,inferred_typical,0.9,sensory_quality,0,score/9,473.6063,IU/g,CTX_02982,70.386,1.0,unchanged_v4,general_shelf_life
V4ROW_014909,CTX_02982,FORM_02982_T3,feta,soft,4.409,0.9511,55.91,21.45,18.36,3.18,59.2,1,2.4,sealed_high_barrier,20.9,0.04,79.06,sensory,sensory_acceptability,5,score/9,8.63,0,single_preservative,active_film,1,clove essential oil,essential_oil,0.0412,%,59.706,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_ESSENTIAL_OIL,feta,brined_block,inferred_typical,0.9,sensory_quality,0,score/9,0.0412,% w/w,CTX_02982,59.706,1.0,unchanged_v4,general_shelf_life
V4ROW_014910,CTX_02982,FORM_02982_T4,feta,soft,4.409,0.9511,55.91,21.45,18.36,3.18,59.2,1,2.4,sealed_high_barrier,20.9,0.04,79.06,sensory,sensory_acceptability,5,score/9,8.63,0,single_preservative,in_milk,1,pediocin,bacteriocin,141.7367,AU/g,55.993,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_BACTERIOCIN,feta,brined_block,inferred_typical,0.9,sensory_quality,0,score/9,141.7367,AU/g,CTX_02982,55.993,1.0,unchanged_v4,general_shelf_life
V4ROW_014911,CTX_02983,FORM_02983_C,cottage cheese,soft,4.964,0.9837,78.53,1.11,12.02,1.48,0.3,1,5,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,0.92,1,none,none,0,none,none,0,none,15.66,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,cottage cheese,curd,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,0.0,none,CTX_02983,15.66,1.0,unchanged_v4,general_shelf_life
V4ROW_014912,CTX_02983,FORM_02983_T1,cottage cheese,soft,4.964,0.9837,78.53,1.11,12.02,1.48,0.3,1,5,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,0.92,0,single_preservative,culture_inoculation,1,protective lactobacillus culture,protective_culture,7.263,log CFU/g,22.67,synthetic_literature_constrained,0.35,passed_rules,RULE_PROTECTIVE_CULTURE,cottage cheese,curd,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,7.263,log CFU/g,CTX_02983,22.67,1.0,unchanged_v4,general_shelf_life
V4ROW_014913,CTX_02983,FORM_02983_T2,cottage cheese,soft,4.964,0.9837,78.53,1.11,12.02,1.48,0.3,1,5,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,0.92,0,single_preservative,surface_spray,1,calcium propionate,organic_acid_salt,0.1047,%,19.85,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID_SALT,cottage cheese,curd,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,0.1047,% w/w,CTX_02983,19.85,1.0,unchanged_v4,general_shelf_life
V4ROW_014914,CTX_02983,FORM_02983_T3,cottage cheese,soft,4.964,0.9837,78.53,1.11,12.02,1.48,0.3,1,5,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,0.92,0,single_preservative,in_milk,1,chitosan,biopolymer,1.2941,%,24.64,synthetic_literature_constrained,0.35,passed_rules,RULE_BIOPOLYMER,cottage cheese,curd,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,1.2941,% w/w,CTX_02983,24.64,1.0,unchanged_v4,general_shelf_life
V4ROW_014915,CTX_02983,FORM_02983_T4,cottage cheese,soft,4.964,0.9837,78.53,1.11,12.02,1.48,0.3,1,5,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,0.92,0,single_preservative,active_film,1,rosemary extract,plant_extract,0.9534,%,20.57,synthetic_literature_constrained,0.35,passed_rules,RULE_PLANT_EXTRACT,cottage cheese,curd,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,0.9534,% w/w,CTX_02983,20.57,1.0,unchanged_v4,general_shelf_life
V4ROW_014921,CTX_02985,FORM_02985_C,fresh mozzarella,soft,5.473,0.9852,61.517,20.1245,16.0683,1.2902,1.4,1,7.8,air_permeable_wrap,20.9,0.04,79.06,sensory,sensory_acceptability,5,score/9,8.83,1,none,none,0,none,none,0,none,3.32,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,fresh mozzarella,fresh_ball,inferred_typical,0.95,sensory_quality,0,score/9,0.0,none,CTX_02985,3.32,1.0,unchanged_v4,general_shelf_life
V4ROW_014922,CTX_02985,FORM_02985_T1,fresh mozzarella,soft,5.473,0.9852,61.517,20.1245,16.0683,1.2902,1.4,1,7.8,air_permeable_wrap,20.9,0.04,79.06,sensory,sensory_acceptability,5,score/9,8.83,0,single_preservative,active_film,1,green tea extract,plant_extract,0.702,%,3.69,synthetic_literature_constrained,0.35,passed_rules,RULE_PLANT_EXTRACT,fresh mozzarella,fresh_ball,inferred_typical,0.95,sensory_quality,0,score/9,0.702,% w/w,CTX_02985,3.69,1.0,unchanged_v4,general_shelf_life
V4ROW_014923,CTX_02985,FORM_02985_T2,fresh mozzarella,soft,5.473,0.9852,61.517,20.1245,16.0683,1.2902,1.4,1,7.8,air_permeable_wrap,20.9,0.04,79.06,sensory,sensory_acceptability,5,score/9,8.83,0,single_preservative,edible_coating,1,rosemary extract,plant_extract,0.8036,%,4.42,synthetic_literature_constrained,0.35,passed_rules,RULE_PLANT_EXTRACT,fresh mozzarella,fresh_ball,inferred_typical,0.95,sensory_quality,0,score/9,0.8036,% w/w,CTX_02985,4.42,1.0,unchanged_v4,general_shelf_life
V4ROW_014924,CTX_02985,FORM_02985_T3,fresh mozzarella,soft,5.473,0.9852,61.517,20.1245,16.0683,1.2902,1.4,1,7.8,air_permeable_wrap,20.9,0.04,79.06,sensory,sensory_acceptability,5,score/9,8.83,0,single_preservative,edible_coating,1,acetic acid,organic_acid,0.2379,%,3.85,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID,fresh mozzarella,fresh_ball,inferred_typical,0.95,sensory_quality,0,score/9,0.2379,% w/w,CTX_02985,3.85,1.0,unchanged_v4,general_shelf_life
V4ROW_014925,CTX_02985,FORM_02985_T4,fresh mozzarella,soft,5.473,0.9852,61.517,20.1245,16.0683,1.2902,1.4,1,7.8,air_permeable_wrap,20.9,0.04,79.06,sensory,sensory_acceptability,5,score/9,8.83,0,single_preservative,edible_coating,1,potassium sorbate,organic_acid_salt,0.1701,%,3.88,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID_SALT,fresh mozzarella,fresh_ball,inferred_typical,0.95,sensory_quality,0,score/9,0.1701,% w/w,CTX_02985,3.88,1.0,unchanged_v4,general_shelf_life
V4ROW_014931,CTX_02987,FORM_02987_C,stracciatella,soft,6.289,0.9829,69.2952,18.259,10.6026,0.8432,0.6,1,5.5,vacuum,0,0,0,microbiological,pseudomonas_spp,6,log CFU/g,1.06,1,none,none,0,none,none,0,none,3.1,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,stracciatella,fresh_mass,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,0.0,none,CTX_02987,3.1,1.0,unchanged_v4,general_shelf_life
V4ROW_014932,CTX_02987,FORM_02987_T1,stracciatella,soft,6.289,0.9829,69.2952,18.259,10.6026,0.8432,0.6,1,5.5,vacuum,0,0,0,microbiological,pseudomonas_spp,6,log CFU/g,1.06,0,single_preservative,surface_spray,1,natamycin,antifungal,8.7857,ppm,3.47,synthetic_literature_constrained,0.35,passed_rules,RULE_ANTIFUNGAL,stracciatella,fresh_mass,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,8.7857,mg/kg,CTX_02987,3.47,1.0,unchanged_v4,general_shelf_life
V4ROW_014933,CTX_02987,FORM_02987_T2,stracciatella,soft,6.289,0.9829,69.2952,18.259,10.6026,0.8432,0.6,1,5.5,vacuum,0,0,0,microbiological,pseudomonas_spp,6,log CFU/g,1.06,0,single_preservative,active_film,1,pediocin,bacteriocin,169.1969,AU/g,3.82,synthetic_literature_constrained,0.35,passed_rules,RULE_BACTERIOCIN,stracciatella,fresh_mass,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,169.1969,AU/g,CTX_02987,3.82,1.0,unchanged_v4,general_shelf_life
V4ROW_014934,CTX_02987,FORM_02987_T3,stracciatella,soft,6.289,0.9829,69.2952,18.259,10.6026,0.8432,0.6,1,5.5,vacuum,0,0,0,microbiological,pseudomonas_spp,6,log CFU/g,1.06,0,single_preservative,culture_inoculation,1,protective lactobacillus culture,protective_culture,6.044,log CFU/g,3.62,synthetic_literature_constrained,0.35,passed_rules,RULE_PROTECTIVE_CULTURE,stracciatella,fresh_mass,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,6.044,log CFU/g,CTX_02987,3.62,1.0,unchanged_v4,general_shelf_life
V4ROW_014935,CTX_02987,FORM_02987_T4,stracciatella,soft,6.289,0.9829,69.2952,18.259,10.6026,0.8432,0.6,1,5.5,vacuum,0,0,0,microbiological,pseudomonas_spp,6,log CFU/g,1.06,0,single_preservative,edible_coating,1,rosemary essential oil,essential_oil,0.228,%,4.22,synthetic_literature_constrained,0.35,passed_rules,RULE_ESSENTIAL_OIL,stracciatella,fresh_mass,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,0.228,% w/w,CTX_02987,4.22,1.0,unchanged_v4,general_shelf_life
V4ROW_014941,CTX_02989,FORM_02989_C,roquefort,soft,6.075,0.9685,40.75,33.61,18.38,3.53,106.2,1,4.6,air_permeable_wrap,20.9,0.04,79.06,sensory,sensory_acceptability,5,score/9,8.65,1,none,none,0,none,none,0,none,55.95,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,roquefort,whole_wheel,inferred_typical,0.85,sensory_quality,0,score/9,0.0,none,CTX_02989,55.95,1.0,unchanged_v4,general_shelf_life
V4ROW_014942,CTX_02989,FORM_02989_T1,roquefort,soft,6.075,0.9685,40.75,33.61,18.38,3.53,106.2,1,4.6,air_permeable_wrap,20.9,0.04,79.06,sensory,sensory_acceptability,5,score/9,8.65,0,single_preservative,active_film,1,rosemary extract,plant_extract,0.8274,%,64.36,synthetic_literature_constrained,0.35,passed_rules,RULE_PLANT_EXTRACT,roquefort,whole_wheel,inferred_typical,0.85,sensory_quality,0,score/9,0.8274,% w/w,CTX_02989,64.36,1.0,unchanged_v4,general_shelf_life
V4ROW_014943,CTX_02989,FORM_02989_T2,roquefort,soft,6.075,0.9685,40.75,33.61,18.38,3.53,106.2,1,4.6,air_permeable_wrap,20.9,0.04,79.06,sensory,sensory_acceptability,5,score/9,8.65,0,single_preservative,surface_spray,1,calcium propionate,organic_acid_salt,0.0743,%,61.14,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID_SALT,roquefort,whole_wheel,inferred_typical,0.85,sensory_quality,0,score/9,0.0743,% w/w,CTX_02989,61.14,1.0,unchanged_v4,general_shelf_life
